date,province_thai,month,year,value_tourist,value_revenue,tourist_growth_12m,revenue_growth_12m,tourist_vol,revenue_vol,volatility,lag1_tourist,lag12_tourist,lag1_revenue,lag12_revenue,value_tourist_log,value_revenue_log,lag1_tourist_log,lag12_tourist_log,lag1_revenue_log,lag12_revenue_log,deep_season_label,province_enc,season_enc
2020-11-01,กระบี่,11,2020,76572.0,967660000.0,-0.9827993921471889,-0.7033133653843727,0.34179804864303853,0.3512531280891001,0.34756987903403636,74263.0,535086.0,938310000.0,9929130000.0,-0.26101422187507595,0.6206465888452279,-0.27778416050426424,0.986811379050428,0.6028023068778599,1.8151940720750448,Mixed,0,2
2020-12-01,กระบี่,12,2020,79118.0,991460000.0,-1.027697636350059,-0.7240732268038944,0.2445996699674957,0.2538079991262815,0.15141307124365147,76572.0,777417.0,967660000.0,14405140000.0,-0.24106792881264325,0.6327262260328941,-0.25910708587998954,1.2238618009935316,0.618008304542869,2.0013542275994234,Mixed,0,2
2021-01-01,กระบี่,1,2021,31788.0,395730000.0,-1.0774262364274572,-0.7510342384555974,0.312924399060586,0.33350067584528637,0.30058127199072976,79118.0,567726.0,991460000.0,12505300000.0,-0.7971214032644022,0.1761214534715822,-0.23915493597544543,1.0243863018092092,0.6300040109474414,1.9305984167156407,Survival,0,4
2021-02-01,กระบี่,2,2021,39715.0,487160000.0,-1.0374122283869773,-0.7348761303410274,0.35610503797624,0.37569701027356933,0.3866220280023154,31788.0,427837.0,395730000.0,9033430000.0,-0.6613549406957097,0.27945907800366526,-0.7953716847456538,0.8448632404552983,0.1765717836811623,1.7678972782273144,Survival,0,4
2021-03-01,กระบี่,3,2021,65522.0,821740000.0,-0.698157383073743,-0.5250056555135216,0.3329363559539579,0.33955087615806884,0.3268460553565781,39715.0,161729.0,487160000.0,2393230000.0,-0.35605052633764517,0.539384225291199,-0.659565356988337,0.22752352284292895,0.2791914058746581,1.1033817787177,Mixed,0,2
2021-04-01,กระบี่,4,2021,100764.0,1344930000.0,278.8068273834007,37.65097580630272,0.3948717276725918,0.4205479890815292,0.4708898010592769,65522.0,391.0,821740000.0,25380000.0,-0.09359036022712536,0.7843162378089076,-0.35417129591019214,-3.594246286256681,0.5373105617388827,-1.1711082501230006,Mixed,0,2
2021-05-01,กระบี่,5,2021,2222.0,22310000.0,11.052293821930693,0.4849501084230366,0.6686974424514789,0.6956551231770476,1.0240904530252488,100764.0,198.0,1344930000.0,12850000.0,-2.4194017391576246,-1.2535286213306978,-0.09163406346215132,-4.024471164828945,0.7805407569506594,-1.5116073566236636,Survival,0,4
2021-06-01,กระบี่,6,2021,2661.0,25060000.0,-1.0335703013608828,-0.7209749925629926,0.9402775094309159,0.9805057192508022,1.5848472126290298,2222.0,27614.0,22310000.0,342820000.0,-2.3094999982955007,-1.1957410422837311,-2.418128371796358,-0.8941585553536905,-1.2431449091441515,0.13124162985465457,Critical Risk,0,0
2021-07-01,กระบี่,7,2021,1716.0,14970000.0,-1.0968670202786035,-0.7562090340491588,1.1640089598774084,1.2071580652802536,2.0387326202090144,2661.0,45045.0,25060000.0,610810000.0,-2.5769053690204835,-1.4518845223811196,-2.308194360419508,-0.5836376502598161,-1.185758845199597,0.4201933288715989,Critical Risk,0,0
2021-08-01,กระบี่,8,2021,2096.0,16970000.0,-1.0957635636893868,-0.7551611535393968,1.4838108718491272,1.5322952365419515,2.6886859288052234,1716.0,53591.0,14970000.0,653860000.0,-2.454984641740157,-1.389542592324855,-2.575678249545438,-0.4733994242531887,-1.4401226093556083,0.45426602961938434,Critical Risk,0,0
2021-09-01,กระบี่,9,2021,4086.0,36890000.0,-1.0472876945433878,-0.7259175274659689,2.119068085926512,2.2159545557531057,4.017856678196568,2096.0,48796.0,16970000.0,556550000.0,-2.048049914489207,-1.0035096389966207,-2.4537217226081247,-0.5328801778673482,-1.3782138385845035,0.3736528525020792,Critical Risk,0,0
2021-10-01,กระบี่,10,2021,6644.0,60730000.0,-1.0410638778595924,-0.7270491426154683,0.5746464171931922,0.5813571487239788,0.8141215967013474,4086.0,74263.0,36890000.0,938310000.0,-1.7516449691680736,-0.7556821879881592,-2.046667506866772,-0.26637927835011366,-0.9948630889987733,0.6349605788444016,Critical Risk,0,0
2021-11-01,กระบี่,11,2021,49198.0,450860000.0,-0.4403036227436441,-0.4361301639617409,1.695715433981531,1.7069822021454772,3.078283100165191,6644.0,76572.0,60730000.0,967660000.0,-0.5307808738976925,0.24096197322314994,-1.7501755279820412,-0.2469492546313058,-0.7487575731537714,0.650369391148496,Survival,0,4
2021-12-01,กระบี่,12,2021,81255.0,816860000.0,-0.02262242140653244,-0.17656316775291003,1.3832645537574848,1.4250803953563125,2.479309483214344,49198.0,79118.0,450860000.0,991460000.0,-0.22481525063413568,0.5364230456081269,-0.5289529496480102,-0.22619275214442036,0.24096178364356666,0.6625250939517667,Mixed,0,2
2022-01-01,กระบี่,1,2022,151771.0,1647660000.0,4.048195736970955,2.245094867782029,1.2069582738397664,1.271212040546259,2.1465678308090226,81255.0,31788.0,816860000.0,395730000.0,0.15618462785469314,0.8852445200106044,-0.2228974855132017,-0.8048328678377542,0.5343699566911098,0.20304507583686332,Mixed,0,2
2022-02-01,กระบี่,2,2022,108113.0,1163450000.0,1.8188610917529355,0.9577545355440041,0.8722489285298549,0.9169373273628149,1.452227109290477,151771.0,39715.0,1647660000.0,487160000.0,-0.05066201599055982,0.7122533710056043,0.15821426620068144,-0.6635516328171852,0.8807677772162651,0.3070334185902823,Mixed,0,2
2022-03-01,กระบี่,3,2022,118958.0,1233220000.0,0.8339495032271848,0.31422642867236367,0.6059584605505401,0.6419705955689267,0.9067617825027199,108113.0,65522.0,1163450000.0,821740000.0,0.007632268147928132,0.7412067874501953,-0.04869311414987019,-0.34584589090087886,0.7089785916791007,0.5685953175477841,Mixed,0,2
2022-04-01,กระบี่,4,2022,152948.0,1528910000.0,0.5106061481785598,0.05032387933339168,0.3668055466778423,0.3917553733715566,0.4135889427274236,118958.0,100764.0,1233220000.0,1344930000.0,0.16089556831117144,0.848057256190719,0.009618286974572378,-0.07272471126465943,0.7377308362774118,0.8150696697917583,Mixed,0,2
2022-05-01,กระบี่,5,2022,139735.0,1352410000.0,67.17506193870969,43.18161032677836,0.2239942352066875,0.2277837844128207,0.10442088897034701,152948.0,2222.0,1528910000.0,22310000.0,0.10579860835561056,0.7870735352900663,0.16292658993345893,-2.4930094990040326,0.8438388950120714,-1.235607522083405,Mixed,0,2
2022-06-01,กระบี่,6,2022,126414.0,1216000000.0,50.46707254012199,34.411041539350386,0.13682565429458485,0.14241341246208966,-0.06945950716365099,139735.0,2661.0,1352410000.0,25060000.0,0.044703963923027376,0.7342159514848223,0.10781345182417955,-2.378643599015622,0.783278896394766,-1.1774560539803178,Mixed,0,2
2022-07-01,กระบี่,7,2022,137504.0,1262230000.0,85.90643221160694,60.365538306846446,0.12294299567310783,0.1016977111443136,-0.1244823544510761,126414.0,1716.0,1216000000.0,14970000.0,0.09598377645873744,0.7527661803960435,0.046700868134152695,-2.6569108552464735,0.7307885734875356,-1.435212472545476,Mixed,0,2
2022-08-01,กระบี่,8,2022,131288.0,1153060000.0,66.90388787880721,48.495205037337556,0.08761073910502824,0.10345676445359613,-0.15831658020279826,137504.0,2096.0,1262230000.0,16970000.0,0.06777396071414087,0.7077937198739656,0.0979957379922727,-2.530037763034505,0.7492099131602059,-1.3724779746319131,Mixed,0,2
2022-09-01,กระบี่,9,2022,137413.0,1172780000.0,35.39376766988169,22.278263915540897,0.06544001629581724,0.10997441836899735,-0.17409134743540208,131288.0,4086.0,1153060000.0,36890000.0,0.0955800678318998,0.7162242345378165,0.06977763898239515,-2.1065735307710782,0.7045499267439834,-0.9840141673150739,Mixed,0,2
2022-10-01,กระบี่,10,2022,151460.0,1255900000.0,23.625278847774414,14.221386525402531,0.06189760784381807,0.05826843936898231,-0.229769276022102,137413.0,6644.0,1172780000.0,60730000.0,0.1549337484098952,0.7502667382802892,0.09759191082422647,-1.7981287503085535,0.7129218651702679,-0.7346261439705569,Mixed,0,2
2022-11-01,กระบี่,11,2022,169617.0,1366050000.0,2.6068739661780493,1.4230203517979176,0.11115485381382847,0.06180425550189541,-0.17656576226900286,151460.0,49198.0,1255900000.0,450860000.0,0.22397794092957765,0.7920625142636825,0.1569630194593946,-0.5276737063406937,0.7467278374711758,0.2682938970940471,Mixed,0,2
2022-12-01,กระบี่,12,2022,204840.0,1584870000.0,1.600226186513076,0.6328810532071107,0.17947679202475644,0.12250973077943042,-0.04653519585334301,169617.0,81255.0,1366050000.0,816860000.0,0.33904188624130066,0.8659284329318079,0.22602748546713977,-0.2092798975114906,0.7882332113378663,0.565615491281871,Mixed,0,2
2023-01-01,กระบี่,1,2023,245504.0,2030190000.0,0.6189214203137964,0.11947813176956353,0.25475344148967827,0.23479705195461167,0.1424870334706878,204840.0,151771.0,1584870000.0,1647660000.0,0.44946999911090524,0.9890359595325688,0.3411252170748074,0.18719602413486983,0.861585900651381,0.9166334985581662,Mixed,0,2
